Amanda;361631;kvk;Amöndu;ÞFET;1;;
Amanda;361631;kvk;Amöndu;ÞGFET;1;;
Amanda;361631;kvk;Amöndu;EFET;1;;
Amelía;361632;kvk;Amelía;NFET;1;;
Amelía;361632;kvk;Amelíu;ÞFET;1;;
Amelía;361632;kvk;Amelíu;ÞGFET;1;;
Amelía;361632;kvk;Amelíu;EFET;1;;
Amil;511062;kk;Amils;EFET;1;;
Amil;511062;kk;Amil;ÞGFET;1;;
Amil;511062;kk;Amil;ÞFET;1;;
Amil;511062;kk;Amil;NFET;1;;
Amír;511063;kk;Amírs;EFET;1;;
Amír;511063;kk;Amír;ÞGFET;1;;
Amír;511063;kk;Amír;ÞFET;1;;
Amír;511063;kk;Amír;NFET;1;;
Amon;511064;kk;Amons;EFET;1;;
Amon;511064;kk;Amoni;ÞGFET;1;;
Amon;511064;kk;Amon;ÞFET;1;;
Amon;511064;kk;Amon;NFET;1;;
Amor;487779;kk;Amor;NFET;1;;
Amor;487779;kk;Amor;ÞFET;1;;
Amor;487779;kk;Amor;ÞGFET;1;;
Amor;487779;kk;Amors;EFET;1;;
Amos;353762;kk;Amos;NFET;1;;
Amos;353762;kk;Amos;ÞFET;1;;
Amos;353762;kk;Amosi;ÞGFET;1;;
Amos;353762;kk;Amosar;EFET;1;;
Amý;361633;kvk;Amý;NFET;1;;
Amý;361633;kvk;Amý;ÞFET;1;;
Amý;361633;kvk;Amý;ÞGFET;1;;
Amý;361633;kvk;Amýjar;EFET;1;;
Anais;361634;kvk;Anais;NFET;1;;
Anais;361634;kvk;Anais;ÞFET;1;;
Anais;361634;kvk;Anais;ÞGFET;1;;
Anais;361634;kvk;Anaisar;EFET;1;;
Analía;361635;kvk;Analía;NFET;1;;
Analía;361635;kvk;Analíu;ÞFET;1;;
Analía;361635;kvk;Analíu;ÞGFET;1;;
Analía;361635;kvk;Analíu;EFET;1;;
Anastasía;361636;kvk;Anastasía;NFET;1;;
Anastasía;361636;kvk;Anastasíu;ÞFET;1;;
Anastasía;361636;kvk;Anastasíu;ÞGFET;1;;
Anastasía;361636;kvk;Anastasíu;EFET;1;;
Anders;353765;kk;Anders;NFET;1;;
Anders;353765;kk;Anders;ÞFET;1;;
Anders;353765;kk;Anders;ÞGFET;1;;
Anders;353765;kk;Anders;EFET;1;;
Andra;361637;kvk;Andra;NFET;1;;
Andra;361637;kvk;Öndru;ÞFET;1;;
Andra;361637;kvk;Öndru;ÞGFET;1;;
Andra;361637;kvk;Öndru;EFET;1;;
Andrá;453240;kvk;Andrá;NFET;1;;
Andrá;453240;kvk;Andrá;ÞFET;1;;
Andrá;453240;kvk;Andrá;ÞGFET;1;;
Andrá;453240;kvk;Andrár;EFET;1;;
Andrá;453240;kvk;Andráar;EFET2;1;;
Andrea;361638;kvk;Andrea;NFET;1;;
Andrea;361638;kvk;Andreu;ÞFET;1;;
Andrea;361638;kvk;Andreu;ÞGFET;1;;
Andrea;361638;kvk;Andreu;EFET;1;;
Andrean;511065;kk;Andreans;EFET;1;;
Andrean;511065;kk;Andrean;ÞGFET;1;;
Andrean;511065;kk;Andrean;ÞFET;1;;
Andrean;511065;kk;Andrean;NFET;1;;
Andreas;353766;kk;Andreas;NFET;1;;
Andreas;353766;kk;Andreas;ÞFET;1;;
Andreas;353766;kk;Andreasi;ÞGFET;1;;
Andreas;353766;kk;Andreasar;EFET;1;;
Andres;511066;kk;Andresar;EFET;1;;
Andres;511066;kk;Andresi;ÞGFET;1;;
Andres;511066;kk;Andres;ÞFET;1;;
Andres;511066;kk;Andres;NFET;1;;
André;511067;kk;Andrés;EFET;1;;
André;511067;kk;André;ÞGFET;1;;
André;511067;kk;André;ÞFET;1;;
André;511067;kk;André;NFET;1;;
Andrés;353767;kk;Andrés;NFET;1;;
Andrés;353767;kk;Andrés;ÞFET;1;;
Andrés;353767;kk;Andrési;ÞGFET;1;;
Andrés;353767;kk;Andrésar;EFET;1;;
Andri;353768;kk;Andri;NFET;1;;
Andri;353768;kk;Andra;ÞFET;1;;
Andri;353768;kk;Andra;ÞGFET;1;;
Andri;353768;kk;Andra;EFET;1;;
Andri;280451;kk;Andri;NFET;1;;
Andri;280451;kk;Andra;ÞFET;1;;
Andri;280451;kk;Andra;ÞGFET;1;;
Andri;280451;kk;Andra;EFET;1;;
Andríana;361642;kvk;Andríana;NFET;1;;
Andríana;361642;kvk;Andríönu;ÞFET;1;;
Andríana;361642;kvk;Andríönu;ÞGFET;1;;
Andríana;361642;kvk;Andríönu;EFET;1;;
Anes;353769;kk;Anes;NFET;1;;
Anes;353769;kk;Anes;ÞFET;1;;
Anes;353769;kk;Anesi;ÞGFET;1;;
Anes;353769;kk;Anesar;EFET;1;;
Anetta;361645;kvk;Anetta;NFET;1;;
Anetta;361645;kvk;Anettu;ÞFET;1;;
Anetta;361645;kvk;Anettu;ÞGFET;1;;
Anetta;361645;kvk;Anettu;EFET;1;;
Anfinn;511068;kk;Anfinns;EFET;1;;
Anfinn;511068;kk;Anfinni;ÞGFET2;1;;
Anfinn;511068;kk;Anfinn;ÞGFET;1;;
Anfinn;511068;kk;Anfinn;ÞFET;1;;
Anfinn;511068;kk;Anfinn;NFET;1;;
Angantýr;355433;kk;Angantýr;NFET;1;;
Angantýr;355433;kk;Angantý;ÞFET;1;;
Angantýr;355433;kk;Angantý;ÞGFET;1;;
Angantýr;355433;kk;Angantýs;EFET;1;;
Angela;361646;kvk;Angela;NFET;1;;
Angela;361646;kvk;Angelu;ÞFET;1;;
Angela;361646;kvk;Angelu;ÞGFET;1;;
Angela;361646;kvk;Angelu;EFET;1;;
Angelíka;361647;kvk;Angelíka;NFET;1;;
Angelíka;361647;kvk;Angelíku;ÞFET;1;;
Angelíka;361647;kvk;Angelíku;ÞGFET;1;;
Angelíka;361647;kvk;Angelíku;EFET;1;;
Angi;353770;kk;Angi;NFET;1;;
Angi;353770;kk;Anga;ÞFET;1;;
Angi;353770;kk;Anga;ÞGFET;1;;
Angi;353770;kk;Anga;EFET;1;;
Anika;361648;kvk;Anika;NFET;1;;
Anika;361648;kvk;Aniku;ÞFET;1;;
Anika;361648;kvk;Aniku;ÞGFET;1;;
Anika;361648;kvk;Aniku;EFET;1;;
Anita;361649;kvk;Anita;NFET;1;;
Anita;361649;kvk;Anitu;ÞFET;1;;
